id_mensalidade,id_aluno,competencia,data_vencimento,data_pagamento,valor,status,chave_competencia
MEN00006340,ALU00529,2026-04-01,2026-04-10,2026-04-14,1694.25,Pago,202604
MEN00006341,ALU00529,2026-05-01,2026-05-10,,1611.65,Em Aberto,202605
MEN00006342,ALU00529,2026-06-01,2026-06-10,2026-06-18,1658.05,Pago,202606
MEN00006343,ALU00529,2026-07-01,2026-07-10,2026-07-15,1637.45,Pago,202607
MEN00006344,ALU00529,2026-08-01,2026-08-10,2026-08-18,1645.22,Pago,202608
MEN00006345,ALU00529,2026-09-01,2026-09-10,2026-09-18,1633.8,Pago,202609
MEN00006346,ALU00529,2026-10-01,2026-10-10,2026-10-07,1686.74,Pago,202610
MEN00006347,ALU00529,2026-11-01,2026-11-10,2026-11-13,1698.43,Pago,202611
MEN00006348,ALU00529,2026-12-01,2026-12-10,2026-12-17,1667.58,Pago,202612
MEN00006349,ALU00530,2026-01-01,2026-01-10,,1693.75,Vencido,202601
MEN00006350,ALU00530,2026-02-01,2026-02-10,,1662.23,Em Aberto,202602
MEN00006351,ALU00530,2026-03-01,2026-03-10,2026-03-11,1649.56,Pago,202603
MEN00006352,ALU00530,2026-04-01,2026-04-10,2026-04-16,1628.21,Pago,202604
MEN00006353,ALU00530,2026-05-01,2026-05-10,2026-05-08,1630.64,Pago,202605
MEN00006354,ALU00530,2026-06-01,2026-06-10,2026-06-14,1654.99,Pago,202606
MEN00006355,ALU00530,2026-07-01,2026-07-10,2026-07-13,1623.13,Pago,202607
MEN00006356,ALU00530,2026-08-01,2026-08-10,2026-08-07,1669.9,Pago,202608
MEN00006357,ALU00530,2026-09-01,2026-09-10,2026-09-12,1638.62,Pago,202609
MEN00006358,ALU00530,2026-10-01,2026-10-10,2026-10-11,1656.59,Pago,202610
MEN00006359,ALU00530,2026-11-01,2026-11-10,,1697.87,Em Aberto,202611
MEN00006360,ALU00530,2026-12-01,2026-12-10,2026-12-10,1655.99,Pago,202612
MEN00006361,ALU00531,2026-01-01,2026-01-10,2026-01-11,1641.42,Pago,202601
MEN00006362,ALU00531,2026-02-01,2026-02-10,2026-02-09,1622.2,Pago,202602
MEN00006363,ALU00531,2026-03-01,2026-03-10,,1696.15,Em Aberto,202603
MEN00006364,ALU00531,2026-04-01,2026-04-10,2026-04-12,1660.82,Pago,202604
MEN00006365,ALU00531,2026-05-01,2026-05-10,2026-05-17,1679.64,Pago,202605
MEN00006366,ALU00531,2026-06-01,2026-06-10,2026-06-16,1680.27,Pago,202606
MEN00006367,ALU00531,2026-07-01,2026-07-10,2026-07-15,1656.17,Pago,202607
MEN00006368,ALU00531,2026-08-01,2026-08-10,2026-08-16,1653.14,Pago,202608
MEN00006369,ALU00531,2026-09-01,2026-09-10,2026-09-14,1602.62,Pago,202609
MEN00006370,ALU00531,2026-10-01,2026-10-10,2026-10-10,1643.25,Pago,202610
MEN00006371,ALU00531,2026-11-01,2026-11-10,2026-11-08,1628.7,Pago,202611
MEN00006372,ALU00531,2026-12-01,2026-12-10,,1690.01,Em Aberto,202612
MEN00006373,ALU00532,2026-01-01,2026-01-10,,1642.71,Em Aberto,202601
MEN00006374,ALU00532,2026-02-01,2026-02-10,2026-02-18,1628.02,Pago,202602
MEN00006375,ALU00532,2026-03-01,2026-03-10,2026-03-17,1600.99,Pago,202603
MEN00006376,ALU00532,2026-04-01,2026-04-10,2026-04-11,1645.31,Pago,202604
MEN00006377,ALU00532,2026-05-01,2026-05-10,2026-05-10,1611.7,Pago,202605
MEN00006378,ALU00532,2026-06-01,2026-06-10,2026-06-17,1665.7,Pago,202606
MEN00006379,ALU00532,2026-07-01,2026-07-10,,1616.94,Vencido,202607
MEN00006380,ALU00532,2026-08-01,2026-08-10,2026-08-17,1659.28,Pago,202608
MEN00006381,ALU00532,2026-09-01,2026-09-10,2026-09-12,1662.38,Pago,202609
MEN00006382,ALU00532,2026-10-01,2026-10-10,2026-10-18,1657.16,Pago,202610
MEN00006383,ALU00532,2026-11-01,2026-11-10,,1611.19,Vencido,202611
MEN00006384,ALU00532,2026-12-01,2026-12-10,2026-12-13,1687.26,Pago,202612
MEN00006385,ALU00533,2026-01-01,2026-01-10,2026-01-16,1694.2,Pago,202601
MEN00006386,ALU00533,2026-02-01,2026-02-10,,1642.84,Vencido,202602
MEN00006387,ALU00533,2026-03-01,2026-03-10,2026-03-14,1691.56,Pago,202603
MEN00006388,ALU00533,2026-04-01,2026-04-10,2026-04-08,1692.0,Pago,202604
MEN00006389,ALU00533,2026-05-01,2026-05-10,2026-05-14,1627.43,Pago,202605
MEN00006390,ALU00533,2026-06-01,2026-06-10,,1673.77,Em Aberto,202606
MEN00006391,ALU00533,2026-07-01,2026-07-10,2026-07-08,1667.18,Pago,202607
MEN00006392,ALU00533,2026-08-01,2026-08-10,2026-08-07,1689.06,Pago,202608
MEN00006393,ALU00533,2026-09-01,2026-09-10,,1604.56,Em Aberto,202609
MEN00006394,ALU00533,2026-10-01,2026-10-10,2026-10-17,1653.82,Pago,202610
MEN00006395,ALU00533,2026-11-01,2026-11-10,2026-11-12,1681.92,Pago,202611
MEN00006396,ALU00533,2026-12-01,2026-12-10,2026-12-14,1647.32,Pago,202612
MEN00006397,ALU00534,2026-01-01,2026-01-10,2026-01-08,1613.75,Pago,202601
MEN00006398,ALU00534,2026-02-01,2026-02-10,2026-02-09,1647.57,Pago,202602
MEN00006399,ALU00534,2026-03-01,2026-03-10,2026-03-09,1685.91,Pago,202603
MEN00006400,ALU00534,2026-04-01,2026-04-10,2026-04-07,1653.31,Pago,202604
MEN00006401,ALU00534,2026-05-01,2026-05-10,2026-05-17,1613.06,Pago,202605
MEN00006402,ALU00534,2026-06-01,2026-06-10,2026-06-12,1611.33,Pago,202606
MEN00006403,ALU00534,2026-07-01,2026-07-10,2026-07-17,1623.88,Pago,202607
MEN00006404,ALU00534,2026-08-01,2026-08-10,2026-08-12,1601.27,Pago,202608
MEN00006405,ALU00534,2026-09-01,2026-09-10,2026-09-18,1664.83,Pago,202609
MEN00006406,ALU00534,2026-10-01,2026-10-10,2026-10-12,1697.91,Pago,202610
MEN00006407,ALU00534,2026-11-01,2026-11-10,2026-11-08,1673.22,Pago,202611
MEN00006408,ALU00534,2026-12-01,2026-12-10,2026-12-16,1640.58,Pago,202612
MEN00006409,ALU00535,2026-01-01,2026-01-10,2026-01-11,1644.43,Pago,202601
MEN00006410,ALU00535,2026-02-01,2026-02-10,2026-02-10,1608.71,Pago,202602
MEN00006411,ALU00535,2026-03-01,2026-03-10,2026-03-18,1653.34,Pago,202603
MEN00006412,ALU00535,2026-04-01,2026-04-10,2026-04-15,1651.94,Pago,202604
MEN00006413,ALU00535,2026-05-01,2026-05-10,2026-05-07,1635.99,Pago,202605
MEN00006414,ALU00535,2026-06-01,2026-06-10,2026-06-18,1679.15,Pago,202606
MEN00006415,ALU00535,2026-07-01,2026-07-10,2026-07-09,1613.5,Pago,202607
MEN00006416,ALU00535,2026-08-01,2026-08-10,2026-08-10,1671.63,Pago,202608
MEN00006417,ALU00535,2026-09-01,2026-09-10,2026-09-14,1688.05,Pago,202609
MEN00006418,ALU00535,2026-10-01,2026-10-10,,1610.23,Em Aberto,202610
MEN00006419,ALU00535,2026-11-01,2026-11-10,2026-11-11,1688.11,Pago,202611
MEN00006420,ALU00535,2026-12-01,2026-12-10,2026-12-16,1698.73,Pago,202612
MEN00006421,ALU00536,2026-01-01,2026-01-10,2026-01-16,1666.55,Pago,202601
MEN00006422,ALU00536,2026-02-01,2026-02-10,2026-02-15,1642.65,Pago,202602
MEN00006423,ALU00536,2026-03-01,2026-03-10,2026-03-11,1636.81,Pago,202603
MEN00006424,ALU00536,2026-04-01,2026-04-10,2026-04-08,1613.23,Pago,202604
MEN00006425,ALU00536,2026-05-01,2026-05-10,,1614.59,Em Aberto,202605
MEN00006426,ALU00536,2026-06-01,2026-06-10,2026-06-14,1606.13,Pago,202606
MEN00006427,ALU00536,2026-07-01,2026-07-10,2026-07-14,1686.1,Pago,202607
MEN00006428,ALU00536,2026-08-01,2026-08-10,2026-08-18,1623.7,Pago,202608
MEN00006429,ALU00536,2026-09-01,2026-09-10,2026-09-15,1698.29,Pago,202609
MEN00006430,ALU00536,2026-10-01,2026-10-10,2026-10-08,1647.17,Pago,202610
MEN00006431,ALU00536,2026-11-01,2026-11-10,2026-11-12,1642.14,Pago,202611
MEN00006432,ALU00536,2026-12-01,2026-12-10,2026-12-10,1647.23,Pago,202612
MEN00006433,ALU00537,2026-01-01,2026-01-10,2026-01-08,1623.03,Pago,202601
MEN00006434,ALU00537,2026-02-01,2026-02-10,2026-02-10,1644.32,Pago,202602
MEN00006435,ALU00537,2026-03-01,2026-03-10,2026-03-18,1602.12,Pago,202603
MEN00006436,ALU00537,2026-04-01,2026-04-10,2026-04-07,1637.22,Pago,202604
MEN00006437,ALU00537,2026-05-01,2026-05-10,2026-05-17,1630.66,Pago,202605
MEN00006438,ALU00537,2026-06-01,2026-06-10,2026-06-09,1684.56,Pago,202606
MEN00006439,ALU00537,2026-07-01,2026-07-10,2026-07-11,1638.92,Pago,202607
MEN00006440,ALU00537,2026-08-01,2026-08-10,2026-08-16,1673.53,Pago,202608
MEN00006441,ALU00537,2026-09-01,2026-09-10,2026-09-15,1657.11,Pago,202609
MEN00006442,ALU00537,2026-10-01,2026-10-10,2026-10-13,1696.73,Pago,202610
MEN00006443,ALU00537,2026-11-01,2026-11-10,2026-11-08,1685.73,Pago,202611
MEN00006444,ALU00537,2026-12-01,2026-12-10,2026-12-16,1684.7,Pago,202612
MEN00006445,ALU00538,2026-01-01,2026-01-10,2026-01-10,1646.94,Pago,202601
MEN00006446,ALU00538,2026-02-01,2026-02-10,2026-02-10,1604.83,Pago,202602
MEN00006447,ALU00538,2026-03-01,2026-03-10,2026-03-09,1645.67,Pago,202603
MEN00006448,ALU00538,2026-04-01,2026-04-10,,1671.45,Vencido,202604
MEN00006449,ALU00538,2026-05-01,2026-05-10,2026-05-09,1631.58,Pago,202605
MEN00006450,ALU00538,2026-06-01,2026-06-10,2026-06-07,1661.59,Pago,202606
MEN00006451,ALU00538,2026-07-01,2026-07-10,2026-07-13,1611.66,Pago,202607
MEN00006452,ALU00538,2026-08-01,2026-08-10,2026-08-16,1638.82,Pago,202608
MEN00006453,ALU00538,2026-09-01,2026-09-10,2026-09-07,1640.51,Pago,202609
MEN00006454,ALU00538,2026-10-01,2026-10-10,2026-10-13,1686.55,Pago,202610
MEN00006455,ALU00538,2026-11-01,2026-11-10,2026-11-10,1672.73,Pago,202611
MEN00006456,ALU00538,2026-12-01,2026-12-10,2026-12-15,1676.59,Pago,202612
MEN00006457,ALU00539,2026-01-01,2026-01-10,2026-01-11,1650.63,Pago,202601
MEN00006458,ALU00539,2026-02-01,2026-02-10,,1675.68,Em Aberto,202602
MEN00006459,ALU00539,2026-03-01,2026-03-10,2026-03-14,1641.12,Pago,202603
MEN00006460,ALU00539,2026-04-01,2026-04-10,,1620.85,Vencido,202604
MEN00006461,ALU00539,2026-05-01,2026-05-10,,1692.4,Em Aberto,202605
MEN00006462,ALU00539,2026-06-01,2026-06-10,,1683.34,Vencido,202606
MEN00006463,ALU00539,2026-07-01,2026-07-10,2026-07-08,1647.99,Pago,202607
MEN00006464,ALU00539,2026-08-01,2026-08-10,,1690.98,Vencido,202608
MEN00006465,ALU00539,2026-09-01,2026-09-10,,1616.39,Vencido,202609
MEN00006466,ALU00539,2026-10-01,2026-10-10,2026-10-17,1611.3,Pago,202610
MEN00006467,ALU00539,2026-11-01,2026-11-10,2026-11-12,1619.27,Pago,202611
MEN00006468,ALU00539,2026-12-01,2026-12-10,2026-12-13,1652.63,Pago,202612
MEN00006469,ALU00540,2026-01-01,2026-01-10,,1659.98,Vencido,202601
MEN00006470,ALU00540,2026-02-01,2026-02-10,,1689.36,Vencido,202602
MEN00006471,ALU00540,2026-03-01,2026-03-10,2026-03-12,1644.86,Pago,202603
MEN00006472,ALU00540,2026-04-01,2026-04-10,2026-04-08,1606.63,Pago,202604
MEN00006473,ALU00540,2026-05-01,2026-05-10,2026-05-09,1683.42,Pago,202605
MEN00006474,ALU00540,2026-06-01,2026-06-10,2026-06-12,1664.03,Pago,202606
MEN00006475,ALU00540,2026-07-01,2026-07-10,2026-07-15,1697.93,Pago,202607
MEN00006476,ALU00540,2026-08-01,2026-08-10,2026-08-11,1635.85,Pago,202608
MEN00006477,ALU00540,2026-09-01,2026-09-10,2026-09-14,1699.39,Pago,202609
MEN00006478,ALU00540,2026-10-01,2026-10-10,2026-10-15,1659.63,Pago,202610
MEN00006479,ALU00540,2026-11-01,2026-11-10,2026-11-15,1632.25,Pago,202611
MEN00006480,ALU00540,2026-12-01,2026-12-10,,1613.67,Em Aberto,202612
MEN00006481,ALU00541,2026-01-01,2026-01-10,2026-01-17,1627.28,Pago,202601
MEN00006482,ALU00541,2026-02-01,2026-02-10,2026-02-16,1672.44,Pago,202602
MEN00006483,ALU00541,2026-03-01,2026-03-10,,1664.94,Em Aberto,202603
MEN00006484,ALU00541,2026-04-01,2026-04-10,2026-04-15,1684.19,Pago,202604
MEN00006485,ALU00541,2026-05-01,2026-05-10,2026-05-17,1687.96,Pago,202605
MEN00006486,ALU00541,2026-06-01,2026-06-10,2026-06-08,1684.32,Pago,202606
MEN00006487,ALU00541,2026-07-01,2026-07-10,,1686.5,Em Aberto,202607
MEN00006488,ALU00541,2026-08-01,2026-08-10,2026-08-11,1661.14,Pago,202608
MEN00006489,ALU00541,2026-09-01,2026-09-10,2026-09-16,1610.74,Pago,202609
MEN00006490,ALU00541,2026-10-01,2026-10-10,2026-10-18,1699.13,Pago,202610
MEN00006491,ALU00541,2026-11-01,2026-11-10,2026-11-10,1668.17,Pago,202611
MEN00006492,ALU00541,2026-12-01,2026-12-10,2026-12-17,1692.91,Pago,202612
MEN00006493,ALU00542,2026-01-01,2026-01-10,,1695.85,Em Aberto,202601
MEN00006494,ALU00542,2026-02-01,2026-02-10,2026-02-11,1697.18,Pago,202602
MEN00006495,ALU00542,2026-03-01,2026-03-10,2026-03-08,1692.89,Pago,202603
MEN00006496,ALU00542,2026-04-01,2026-04-10,,1663.38,Vencido,202604
MEN00006497,ALU00542,2026-05-01,2026-05-10,2026-05-11,1654.87,Pago,202605
MEN00006498,ALU00542,2026-06-01,2026-06-10,,1608.22,Vencido,202606
MEN00006499,ALU00542,2026-07-01,2026-07-10,2026-07-10,1681.11,Pago,202607
MEN00006500,ALU00542,2026-08-01,2026-08-10,,1604.09,Vencido,202608
MEN00006501,ALU00542,2026-09-01,2026-09-10,2026-09-08,1676.31,Pago,202609
MEN00006502,ALU00542,2026-10-01,2026-10-10,2026-10-07,1639.0,Pago,202610
MEN00006503,ALU00542,2026-11-01,2026-11-10,2026-11-13,1601.79,Pago,202611
MEN00006504,ALU00542,2026-12-01,2026-12-10,2026-12-11,1664.23,Pago,202612
MEN00006505,ALU00543,2026-01-01,2026-01-10,2026-01-07,1637.41,Pago,202601
MEN00006506,ALU00543,2026-02-01,2026-02-10,2026-02-10,1654.87,Pago,202602
MEN00006507,ALU00543,2026-03-01,2026-03-10,2026-03-18,1600.85,Pago,202603
MEN00006508,ALU00543,2026-04-01,2026-04-10,2026-04-17,1645.22,Pago,202604
MEN00006509,ALU00543,2026-05-01,2026-05-10,,1685.15,Em Aberto,202605
MEN00006510,ALU00543,2026-06-01,2026-06-10,2026-06-08,1686.0,Pago,202606
MEN00006511,ALU00543,2026-07-01,2026-07-10,2026-07-12,1636.87,Pago,202607
MEN00006512,ALU00543,2026-08-01,2026-08-10,,1613.5,Em Aberto,202608
MEN00006513,ALU00543,2026-09-01,2026-09-10,2026-09-10,1615.37,Pago,202609
MEN00006514,ALU00543,2026-10-01,2026-10-10,2026-10-14,1643.65,Pago,202610
MEN00006515,ALU00543,2026-11-01,2026-11-10,2026-11-17,1675.27,Pago,202611
MEN00006516,ALU00543,2026-12-01,2026-12-10,2026-12-17,1673.94,Pago,202612
MEN00006517,ALU00544,2026-01-01,2026-01-10,2026-01-14,1688.24,Pago,202601
MEN00006518,ALU00544,2026-02-01,2026-02-10,2026-02-17,1660.11,Pago,202602
MEN00006519,ALU00544,2026-03-01,2026-03-10,2026-03-10,1608.71,Pago,202603
MEN00006520,ALU00544,2026-04-01,2026-04-10,2026-04-07,1693.61,Pago,202604
MEN00006521,ALU00544,2026-05-01,2026-05-10,2026-05-08,1629.56,Pago,202605
MEN00006522,ALU00544,2026-06-01,2026-06-10,2026-06-14,1625.6,Pago,202606
MEN00006523,ALU00544,2026-07-01,2026-07-10,2026-07-15,1655.02,Pago,202607
MEN00006524,ALU00544,2026-08-01,2026-08-10,2026-08-13,1680.99,Pago,202608
MEN00006525,ALU00544,2026-09-01,2026-09-10,2026-09-14,1679.88,Pago,202609
MEN00006526,ALU00544,2026-10-01,2026-10-10,,1606.11,Em Aberto,202610
MEN00006527,ALU00544,2026-11-01,2026-11-10,2026-11-09,1634.11,Pago,202611
MEN00006528,ALU00544,2026-12-01,2026-12-10,,1633.43,Vencido,202612
MEN00006529,ALU00545,2026-01-01,2026-01-10,,1696.41,Em Aberto,202601
MEN00006530,ALU00545,2026-02-01,2026-02-10,2026-02-13,1625.38,Pago,202602
MEN00006531,ALU00545,2026-03-01,2026-03-10,2026-03-16,1628.78,Pago,202603
MEN00006532,ALU00545,2026-04-01,2026-04-10,,1621.96,Em Aberto,202604
MEN00006533,ALU00545,2026-05-01,2026-05-10,2026-05-09,1655.9,Pago,202605
MEN00006534,ALU00545,2026-06-01,2026-06-10,2026-06-18,1635.16,Pago,202606
MEN00006535,ALU00545,2026-07-01,2026-07-10,,1626.97,Em Aberto,202607
MEN00006536,ALU00545,2026-08-01,2026-08-10,,1674.59,Vencido,202608
MEN00006537,ALU00545,2026-09-01,2026-09-10,2026-09-09,1669.52,Pago,202609
MEN00006538,ALU00545,2026-10-01,2026-10-10,,1654.76,Vencido,202610
MEN00006539,ALU00545,2026-11-01,2026-11-10,2026-11-07,1670.59,Pago,202611
MEN00006540,ALU00545,2026-12-01,2026-12-10,2026-12-15,1619.46,Pago,202612
MEN00006541,ALU00546,2026-01-01,2026-01-10,2026-01-15,1625.97,Pago,202601
MEN00006542,ALU00546,2026-02-01,2026-02-10,2026-02-11,1633.87,Pago,202602
MEN00006543,ALU00546,2026-03-01,2026-03-10,2026-03-14,1671.24,Pago,202603
MEN00006544,ALU00546,2026-04-01,2026-04-10,,1630.44,Vencido,202604
MEN00006545,ALU00546,2026-05-01,2026-05-10,2026-05-18,1601.56,Pago,202605
MEN00006546,ALU00546,2026-06-01,2026-06-10,2026-06-10,1698.5,Pago,202606
MEN00006547,ALU00546,2026-07-01,2026-07-10,,1656.47,Em Aberto,202607
MEN00006548,ALU00546,2026-08-01,2026-08-10,2026-08-16,1658.26,Pago,202608
MEN00006549,ALU00546,2026-09-01,2026-09-10,2026-09-09,1642.52,Pago,202609
MEN00006550,ALU00546,2026-10-01,2026-10-10,2026-10-12,1654.14,Pago,202610
MEN00006551,ALU00546,2026-11-01,2026-11-10,2026-11-09,1684.58,Pago,202611
MEN00006552,ALU00546,2026-12-01,2026-12-10,2026-12-08,1638.98,Pago,202612
MEN00006553,ALU00547,2026-01-01,2026-01-10,2026-01-10,1627.67,Pago,202601
MEN00006554,ALU00547,2026-02-01,2026-02-10,2026-02-11,1620.16,Pago,202602
MEN00006555,ALU00547,2026-03-01,2026-03-10,2026-03-17,1616.02,Pago,202603
MEN00006556,ALU00547,2026-04-01,2026-04-10,,1619.97,Em Aberto,202604
MEN00006557,ALU00547,2026-05-01,2026-05-10,2026-05-16,1688.7,Pago,202605
MEN00006558,ALU00547,2026-06-01,2026-06-10,2026-06-11,1664.69,Pago,202606
MEN00006559,ALU00547,2026-07-01,2026-07-10,2026-07-14,1601.02,Pago,202607
MEN00006560,ALU00547,2026-08-01,2026-08-10,,1691.38,Vencido,202608
MEN00006561,ALU00547,2026-09-01,2026-09-10,2026-09-11,1691.71,Pago,202609
MEN00006562,ALU00547,2026-10-01,2026-10-10,2026-10-13,1694.88,Pago,202610
MEN00006563,ALU00547,2026-11-01,2026-11-10,2026-11-11,1611.02,Pago,202611
MEN00006564,ALU00547,2026-12-01,2026-12-10,2026-12-07,1621.47,Pago,202612
MEN00006565,ALU00548,2026-01-01,2026-01-10,2026-01-15,1617.24,Pago,202601
MEN00006566,ALU00548,2026-02-01,2026-02-10,2026-02-16,1658.24,Pago,202602
MEN00006567,ALU00548,2026-03-01,2026-03-10,2026-03-18,1657.46,Pago,202603
MEN00006568,ALU00548,2026-04-01,2026-04-10,2026-04-07,1664.53,Pago,202604
MEN00006569,ALU00548,2026-05-01,2026-05-10,2026-05-15,1607.26,Pago,202605
MEN00006570,ALU00548,2026-06-01,2026-06-10,2026-06-16,1646.4,Pago,202606
MEN00006571,ALU00548,2026-07-01,2026-07-10,2026-07-16,1696.97,Pago,202607
MEN00006572,ALU00548,2026-08-01,2026-08-10,2026-08-16,1614.72,Pago,202608
MEN00006573,ALU00548,2026-09-01,2026-09-10,,1648.45,Vencido,202609
MEN00006574,ALU00548,2026-10-01,2026-10-10,2026-10-07,1654.93,Pago,202610
MEN00006575,ALU00548,2026-11-01,2026-11-10,2026-11-09,1679.92,Pago,202611
MEN00006576,ALU00548,2026-12-01,2026-12-10,2026-12-07,1629.83,Pago,202612
MEN00006577,ALU00549,2026-01-01,2026-01-10,2026-01-13,1693.44,Pago,202601
MEN00006578,ALU00549,2026-02-01,2026-02-10,2026-02-14,1658.14,Pago,202602
MEN00006579,ALU00549,2026-03-01,2026-03-10,2026-03-15,1696.84,Pago,202603
MEN00006580,ALU00549,2026-04-01,2026-04-10,2026-04-13,1694.51,Pago,202604
MEN00006581,ALU00549,2026-05-01,2026-05-10,2026-05-18,1635.04,Pago,202605
MEN00006582,ALU00549,2026-06-01,2026-06-10,2026-06-10,1675.35,Pago,202606
MEN00006583,ALU00549,2026-07-01,2026-07-10,2026-07-14,1697.5,Pago,202607
MEN00006584,ALU00549,2026-08-01,2026-08-10,,1650.38,Vencido,202608
MEN00006585,ALU00549,2026-09-01,2026-09-10,,1625.83,Em Aberto,202609
MEN00006586,ALU00549,2026-10-01,2026-10-10,2026-10-12,1622.12,Pago,202610
MEN00006587,ALU00549,2026-11-01,2026-11-10,,1629.11,Em Aberto,202611
MEN00006588,ALU00549,2026-12-01,2026-12-10,,1665.92,Vencido,202612
MEN00006589,ALU00550,2026-01-01,2026-01-10,2026-01-14,1686.54,Pago,202601
MEN00006590,ALU00550,2026-02-01,2026-02-10,2026-02-11,1617.03,Pago,202602
MEN00006591,ALU00550,2026-03-01,2026-03-10,2026-03-18,1608.6,Pago,202603
MEN00006592,ALU00550,2026-04-01,2026-04-10,2026-04-13,1685.83,Pago,202604
MEN00006593,ALU00550,2026-05-01,2026-05-10,,1633.58,Em Aberto,202605
MEN00006594,ALU00550,2026-06-01,2026-06-10,2026-06-08,1616.49,Pago,202606
MEN00006595,ALU00550,2026-07-01,2026-07-10,2026-07-15,1634.66,Pago,202607
MEN00006596,ALU00550,2026-08-01,2026-08-10,2026-08-11,1642.28,Pago,202608
MEN00006597,ALU00550,2026-09-01,2026-09-10,2026-09-10,1678.74,Pago,202609
MEN00006598,ALU00550,2026-10-01,2026-10-10,2026-10-15,1683.54,Pago,202610
MEN00006599,ALU00550,2026-11-01,2026-11-10,2026-11-11,1615.36,Pago,202611
MEN00006600,ALU00550,2026-12-01,2026-12-10,2026-12-16,1648.45,Pago,202612
MEN00006601,ALU00551,2026-01-01,2026-01-10,,1613.5,Em Aberto,202601
MEN00006602,ALU00551,2026-02-01,2026-02-10,2026-02-11,1653.83,Pago,202602
MEN00006603,ALU00551,2026-03-01,2026-03-10,2026-03-18,1632.44,Pago,202603
MEN00006604,ALU00551,2026-04-01,2026-04-10,2026-04-07,1696.71,Pago,202604
MEN00006605,ALU00551,2026-05-01,2026-05-10,2026-05-09,1632.26,Pago,202605
MEN00006606,ALU00551,2026-06-01,2026-06-10,,1689.63,Vencido,202606
MEN00006607,ALU00551,2026-07-01,2026-07-10,2026-07-15,1692.98,Pago,202607
MEN00006608,ALU00551,2026-08-01,2026-08-10,2026-08-16,1694.75,Pago,202608
MEN00006609,ALU00551,2026-09-01,2026-09-10,2026-09-07,1600.71,Pago,202609
MEN00006610,ALU00551,2026-10-01,2026-10-10,2026-10-15,1656.49,Pago,202610
MEN00006611,ALU00551,2026-11-01,2026-11-10,2026-11-08,1696.25,Pago,202611
MEN00006612,ALU00551,2026-12-01,2026-12-10,2026-12-08,1658.47,Pago,202612
MEN00006613,ALU00552,2026-01-01,2026-01-10,,1686.38,Vencido,202601
MEN00006614,ALU00552,2026-02-01,2026-02-10,2026-02-09,1666.48,Pago,202602
MEN00006615,ALU00552,2026-03-01,2026-03-10,2026-03-14,1606.12,Pago,202603
MEN00006616,ALU00552,2026-04-01,2026-04-10,2026-04-17,1636.71,Pago,202604
MEN00006617,ALU00552,2026-05-01,2026-05-10,2026-05-11,1665.37,Pago,202605
MEN00006618,ALU00552,2026-06-01,2026-06-10,2026-06-08,1611.59,Pago,202606
MEN00006619,ALU00552,2026-07-01,2026-07-10,2026-07-15,1655.82,Pago,202607
MEN00006620,ALU00552,2026-08-01,2026-08-10,2026-08-14,1601.45,Pago,202608
MEN00006621,ALU00552,2026-09-01,2026-09-10,2026-09-13,1671.79,Pago,202609
MEN00006622,ALU00552,2026-10-01,2026-10-10,2026-10-07,1608.44,Pago,202610
MEN00006623,ALU00552,2026-11-01,2026-11-10,2026-11-17,1656.73,Pago,202611
MEN00006624,ALU00552,2026-12-01,2026-12-10,,1688.67,Vencido,202612
MEN00006625,ALU00553,2026-01-01,2026-01-10,2026-01-07,1670.55,Pago,202601
MEN00006626,ALU00553,2026-02-01,2026-02-10,2026-02-11,1606.05,Pago,202602
MEN00006627,ALU00553,2026-03-01,2026-03-10,2026-03-10,1678.86,Pago,202603
MEN00006628,ALU00553,2026-04-01,2026-04-10,2026-04-16,1641.26,Pago,202604
MEN00006629,ALU00553,2026-05-01,2026-05-10,2026-05-10,1648.08,Pago,202605
MEN00006630,ALU00553,2026-06-01,2026-06-10,,1677.08,Em Aberto,202606
MEN00006631,ALU00553,2026-07-01,2026-07-10,2026-07-15,1679.06,Pago,202607
MEN00006632,ALU00553,2026-08-01,2026-08-10,2026-08-14,1662.57,Pago,202608
MEN00006633,ALU00553,2026-09-01,2026-09-10,2026-09-11,1621.25,Pago,202609
MEN00006634,ALU00553,2026-10-01,2026-10-10,2026-10-16,1677.99,Pago,202610
MEN00006635,ALU00553,2026-11-01,2026-11-10,2026-11-15,1689.8,Pago,202611
MEN00006636,ALU00553,2026-12-01,2026-12-10,2026-12-18,1677.09,Pago,202612
MEN00006637,ALU00554,2026-01-01,2026-01-10,2026-01-17,1616.53,Pago,202601
MEN00006638,ALU00554,2026-02-01,2026-02-10,,1630.7,Em Aberto,202602
MEN00006639,ALU00554,2026-03-01,2026-03-10,2026-03-18,1694.77,Pago,202603
MEN00006640,ALU00554,2026-04-01,2026-04-10,2026-04-11,1677.8,Pago,202604
MEN00006641,ALU00554,2026-05-01,2026-05-10,2026-05-13,1619.82,Pago,202605
MEN00006642,ALU00554,2026-06-01,2026-06-10,,1669.77,Em Aberto,202606
MEN00006643,ALU00554,2026-07-01,2026-07-10,2026-07-10,1642.69,Pago,202607
MEN00006644,ALU00554,2026-08-01,2026-08-10,,1628.02,Vencido,202608
MEN00006645,ALU00554,2026-09-01,2026-09-10,2026-09-10,1684.99,Pago,202609
MEN00006646,ALU00554,2026-10-01,2026-10-10,2026-10-13,1637.98,Pago,202610
MEN00006647,ALU00554,2026-11-01,2026-11-10,2026-11-13,1666.58,Pago,202611
