id_nota,id_aluno,disciplina,periodo,nota
NOT00004127,ALU00688,Geografia,3º Bimestre,6.6
NOT00004128,ALU00688,Inglês,4º Bimestre,8.2
NOT00004129,ALU00689,Português,4º Bimestre,6.9
NOT00004130,ALU00689,Matemática,1º Bimestre,9.4
NOT00004131,ALU00689,Ciências,2º Bimestre,8.9
NOT00004132,ALU00689,História,4º Bimestre,5.7
NOT00004133,ALU00689,Geografia,3º Bimestre,8.9
NOT00004134,ALU00689,Inglês,4º Bimestre,8.6
NOT00004135,ALU00690,Português,4º Bimestre,8.0
NOT00004136,ALU00690,Matemática,2º Bimestre,9.1
NOT00004137,ALU00690,Ciências,1º Bimestre,6.3
NOT00004138,ALU00690,História,1º Bimestre,9.7
NOT00004139,ALU00690,Geografia,1º Bimestre,9.0
NOT00004140,ALU00690,Inglês,3º Bimestre,6.2
NOT00004141,ALU00691,Português,2º Bimestre,7.9
NOT00004142,ALU00691,Matemática,4º Bimestre,8.9
NOT00004143,ALU00691,Ciências,2º Bimestre,9.6
NOT00004144,ALU00691,História,1º Bimestre,9.8
NOT00004145,ALU00691,Geografia,3º Bimestre,9.8
NOT00004146,ALU00691,Inglês,1º Bimestre,6.0
NOT00004147,ALU00692,Português,4º Bimestre,7.8
NOT00004148,ALU00692,Matemática,3º Bimestre,6.3
NOT00004149,ALU00692,Ciências,4º Bimestre,6.6
NOT00004150,ALU00692,História,2º Bimestre,7.0
NOT00004151,ALU00692,Geografia,2º Bimestre,9.8
NOT00004152,ALU00692,Inglês,4º Bimestre,6.7
NOT00004153,ALU00693,Português,3º Bimestre,6.0
NOT00004154,ALU00693,Matemática,2º Bimestre,9.0
NOT00004155,ALU00693,Ciências,1º Bimestre,9.2
NOT00004156,ALU00693,História,2º Bimestre,8.1
NOT00004157,ALU00693,Geografia,2º Bimestre,7.5
NOT00004158,ALU00693,Inglês,2º Bimestre,9.3
NOT00004159,ALU00694,Português,1º Bimestre,7.3
NOT00004160,ALU00694,Matemática,3º Bimestre,8.0
NOT00004161,ALU00694,Ciências,1º Bimestre,5.7
NOT00004162,ALU00694,História,2º Bimestre,7.3
NOT00004163,ALU00694,Geografia,4º Bimestre,8.9
NOT00004164,ALU00694,Inglês,1º Bimestre,6.9
NOT00004165,ALU00695,Português,4º Bimestre,9.4
NOT00004166,ALU00695,Matemática,3º Bimestre,7.4
NOT00004167,ALU00695,Ciências,2º Bimestre,5.6
NOT00004168,ALU00695,História,3º Bimestre,7.8
NOT00004169,ALU00695,Geografia,1º Bimestre,6.5
NOT00004170,ALU00695,Inglês,4º Bimestre,9.2
NOT00004171,ALU00696,Português,4º Bimestre,6.8
NOT00004172,ALU00696,Matemática,2º Bimestre,8.3
NOT00004173,ALU00696,Ciências,2º Bimestre,6.0
NOT00004174,ALU00696,História,1º Bimestre,6.0
NOT00004175,ALU00696,Geografia,3º Bimestre,7.2
NOT00004176,ALU00696,Inglês,2º Bimestre,6.0
NOT00004177,ALU00697,Português,2º Bimestre,9.2
NOT00004178,ALU00697,Matemática,2º Bimestre,8.4
NOT00004179,ALU00697,Ciências,4º Bimestre,6.3
NOT00004180,ALU00697,História,4º Bimestre,5.7
NOT00004181,ALU00697,Geografia,2º Bimestre,7.1
NOT00004182,ALU00697,Inglês,2º Bimestre,8.8
NOT00004183,ALU00698,Português,2º Bimestre,9.6
NOT00004184,ALU00698,Matemática,4º Bimestre,9.2
NOT00004185,ALU00698,Ciências,3º Bimestre,8.3
NOT00004186,ALU00698,História,3º Bimestre,9.3
NOT00004187,ALU00698,Geografia,1º Bimestre,6.2
NOT00004188,ALU00698,Inglês,1º Bimestre,8.9
NOT00004189,ALU00699,Português,4º Bimestre,7.9
NOT00004190,ALU00699,Matemática,3º Bimestre,9.2
NOT00004191,ALU00699,Ciências,4º Bimestre,7.4
NOT00004192,ALU00699,História,2º Bimestre,7.6
NOT00004193,ALU00699,Geografia,1º Bimestre,6.0
NOT00004194,ALU00699,Inglês,3º Bimestre,7.2
NOT00004195,ALU00700,Português,4º Bimestre,6.0
NOT00004196,ALU00700,Matemática,3º Bimestre,9.6
NOT00004197,ALU00700,Ciências,1º Bimestre,6.8
NOT00004198,ALU00700,História,2º Bimestre,6.0
NOT00004199,ALU00700,Geografia,2º Bimestre,9.6
NOT00004200,ALU00700,Inglês,3º Bimestre,7.4
NOT00004201,ALU00701,Português,4º Bimestre,5.8
NOT00004202,ALU00701,Matemática,2º Bimestre,6.3
NOT00004203,ALU00701,Ciências,1º Bimestre,7.2
NOT00004204,ALU00701,História,1º Bimestre,5.6
NOT00004205,ALU00701,Geografia,4º Bimestre,8.2
NOT00004206,ALU00701,Inglês,1º Bimestre,9.5
NOT00004207,ALU00702,Português,1º Bimestre,7.6
NOT00004208,ALU00702,Matemática,1º Bimestre,5.8
NOT00004209,ALU00702,Ciências,1º Bimestre,8.5
NOT00004210,ALU00702,História,3º Bimestre,7.0
NOT00004211,ALU00702,Geografia,4º Bimestre,9.3
NOT00004212,ALU00702,Inglês,2º Bimestre,8.7
NOT00004213,ALU00703,Português,1º Bimestre,8.6
NOT00004214,ALU00703,Matemática,2º Bimestre,6.5
NOT00004215,ALU00703,Ciências,4º Bimestre,6.7
NOT00004216,ALU00703,História,2º Bimestre,6.2
NOT00004217,ALU00703,Geografia,1º Bimestre,7.0
NOT00004218,ALU00703,Inglês,4º Bimestre,7.4
NOT00004219,ALU00704,Português,1º Bimestre,6.2
NOT00004220,ALU00704,Matemática,1º Bimestre,7.9
NOT00004221,ALU00704,Ciências,3º Bimestre,5.6
NOT00004222,ALU00704,História,3º Bimestre,7.6
NOT00004223,ALU00704,Geografia,4º Bimestre,6.6
NOT00004224,ALU00704,Inglês,3º Bimestre,9.5
NOT00004225,ALU00705,Português,2º Bimestre,5.6
NOT00004226,ALU00705,Matemática,2º Bimestre,6.2
NOT00004227,ALU00705,Ciências,1º Bimestre,6.9
NOT00004228,ALU00705,História,1º Bimestre,6.1
NOT00004229,ALU00705,Geografia,1º Bimestre,9.1
NOT00004230,ALU00705,Inglês,2º Bimestre,5.8
NOT00004231,ALU00706,Português,2º Bimestre,9.4
NOT00004232,ALU00706,Matemática,4º Bimestre,9.5
NOT00004233,ALU00706,Ciências,2º Bimestre,9.3
NOT00004234,ALU00706,História,1º Bimestre,8.5
NOT00004235,ALU00706,Geografia,4º Bimestre,6.8
NOT00004236,ALU00706,Inglês,1º Bimestre,9.2
NOT00004237,ALU00707,Português,1º Bimestre,9.4
NOT00004238,ALU00707,Matemática,3º Bimestre,8.3
NOT00004239,ALU00707,Ciências,4º Bimestre,8.9
NOT00004240,ALU00707,História,1º Bimestre,7.5
NOT00004241,ALU00707,Geografia,4º Bimestre,7.7
NOT00004242,ALU00707,Inglês,3º Bimestre,5.7
NOT00004243,ALU00708,Português,1º Bimestre,6.5
NOT00004244,ALU00708,Matemática,4º Bimestre,7.7
NOT00004245,ALU00708,Ciências,4º Bimestre,9.7
NOT00004246,ALU00708,História,4º Bimestre,8.9
NOT00004247,ALU00708,Geografia,1º Bimestre,6.7
NOT00004248,ALU00708,Inglês,3º Bimestre,9.1
NOT00004249,ALU00709,Português,1º Bimestre,5.5
NOT00004250,ALU00709,Matemática,1º Bimestre,9.4
NOT00004251,ALU00709,Ciências,2º Bimestre,8.7
NOT00004252,ALU00709,História,2º Bimestre,5.8
NOT00004253,ALU00709,Geografia,4º Bimestre,7.1
NOT00004254,ALU00709,Inglês,1º Bimestre,8.3
NOT00004255,ALU00710,Português,1º Bimestre,8.6
NOT00004256,ALU00710,Matemática,3º Bimestre,6.4
NOT00004257,ALU00710,Ciências,2º Bimestre,7.2
NOT00004258,ALU00710,História,4º Bimestre,7.9
NOT00004259,ALU00710,Geografia,1º Bimestre,8.7
NOT00004260,ALU00710,Inglês,4º Bimestre,6.1
NOT00004261,ALU00711,Português,1º Bimestre,7.6
NOT00004262,ALU00711,Matemática,1º Bimestre,7.6
NOT00004263,ALU00711,Ciências,1º Bimestre,5.9
NOT00004264,ALU00711,História,3º Bimestre,8.4
NOT00004265,ALU00711,Geografia,3º Bimestre,7.0
NOT00004266,ALU00711,Inglês,3º Bimestre,5.8
NOT00004267,ALU00712,Português,4º Bimestre,8.6
NOT00004268,ALU00712,Matemática,3º Bimestre,7.6
NOT00004269,ALU00712,Ciências,4º Bimestre,5.9
NOT00004270,ALU00712,História,1º Bimestre,6.0
NOT00004271,ALU00712,Geografia,4º Bimestre,5.8
NOT00004272,ALU00712,Inglês,1º Bimestre,6.2
NOT00004273,ALU00713,Português,4º Bimestre,6.5
NOT00004274,ALU00713,Matemática,3º Bimestre,6.2
NOT00004275,ALU00713,Ciências,2º Bimestre,6.0
NOT00004276,ALU00713,História,1º Bimestre,5.5
NOT00004277,ALU00713,Geografia,1º Bimestre,8.4
NOT00004278,ALU00713,Inglês,2º Bimestre,5.5
NOT00004279,ALU00714,Português,1º Bimestre,9.7
NOT00004280,ALU00714,Matemática,3º Bimestre,9.8
NOT00004281,ALU00714,Ciências,1º Bimestre,7.4
NOT00004282,ALU00714,História,3º Bimestre,8.0
NOT00004283,ALU00714,Geografia,4º Bimestre,9.2
NOT00004284,ALU00714,Inglês,2º Bimestre,6.2
NOT00004285,ALU00715,Português,2º Bimestre,6.3
NOT00004286,ALU00715,Matemática,4º Bimestre,5.8
NOT00004287,ALU00715,Ciências,3º Bimestre,9.3
NOT00004288,ALU00715,História,3º Bimestre,5.9
NOT00004289,ALU00715,Geografia,2º Bimestre,6.3
NOT00004290,ALU00715,Inglês,3º Bimestre,9.3
NOT00004291,ALU00716,Português,4º Bimestre,9.0
NOT00004292,ALU00716,Matemática,2º Bimestre,8.8
NOT00004293,ALU00716,Ciências,4º Bimestre,7.8
NOT00004294,ALU00716,História,1º Bimestre,7.0
NOT00004295,ALU00716,Geografia,1º Bimestre,6.9
NOT00004296,ALU00716,Inglês,1º Bimestre,6.9
NOT00004297,ALU00717,Português,2º Bimestre,9.7
NOT00004298,ALU00717,Matemática,1º Bimestre,7.8
NOT00004299,ALU00717,Ciências,3º Bimestre,6.4
NOT00004300,ALU00717,História,1º Bimestre,6.5
NOT00004301,ALU00717,Geografia,4º Bimestre,8.8
NOT00004302,ALU00717,Inglês,1º Bimestre,8.5
NOT00004303,ALU00718,Português,4º Bimestre,6.8
NOT00004304,ALU00718,Matemática,4º Bimestre,9.4
NOT00004305,ALU00718,Ciências,2º Bimestre,6.7
NOT00004306,ALU00718,História,4º Bimestre,8.2
NOT00004307,ALU00718,Geografia,1º Bimestre,9.0
NOT00004308,ALU00718,Inglês,4º Bimestre,7.5
NOT00004309,ALU00719,Português,3º Bimestre,9.7
NOT00004310,ALU00719,Matemática,3º Bimestre,5.5
NOT00004311,ALU00719,Ciências,4º Bimestre,8.0
NOT00004312,ALU00719,História,3º Bimestre,6.9
NOT00004313,ALU00719,Geografia,2º Bimestre,9.3
NOT00004314,ALU00719,Inglês,2º Bimestre,6.3
NOT00004315,ALU00720,Português,4º Bimestre,7.1
NOT00004316,ALU00720,Matemática,4º Bimestre,8.0
NOT00004317,ALU00720,Ciências,1º Bimestre,7.8
NOT00004318,ALU00720,História,3º Bimestre,7.0
NOT00004319,ALU00720,Geografia,4º Bimestre,9.3
NOT00004320,ALU00720,Inglês,4º Bimestre,9.8
NOT00004321,ALU00721,Português,3º Bimestre,8.9
NOT00004322,ALU00721,Matemática,1º Bimestre,8.9
NOT00004323,ALU00721,Ciências,4º Bimestre,6.4
NOT00004324,ALU00721,História,1º Bimestre,8.7
NOT00004325,ALU00721,Geografia,3º Bimestre,8.8
NOT00004326,ALU00721,Inglês,3º Bimestre,6.9
NOT00004327,ALU00722,Português,1º Bimestre,6.3
NOT00004328,ALU00722,Matemática,4º Bimestre,8.4
NOT00004329,ALU00722,Ciências,1º Bimestre,7.2
NOT00004330,ALU00722,História,1º Bimestre,6.7
NOT00004331,ALU00722,Geografia,3º Bimestre,7.5
NOT00004332,ALU00722,Inglês,3º Bimestre,5.8
NOT00004333,ALU00723,Português,4º Bimestre,6.5
NOT00004334,ALU00723,Matemática,2º Bimestre,8.5
NOT00004335,ALU00723,Ciências,1º Bimestre,9.0
NOT00004336,ALU00723,História,4º Bimestre,7.5
NOT00004337,ALU00723,Geografia,2º Bimestre,9.4
NOT00004338,ALU00723,Inglês,1º Bimestre,8.4
NOT00004339,ALU00724,Português,2º Bimestre,7.8
NOT00004340,ALU00724,Matemática,4º Bimestre,6.4
NOT00004341,ALU00724,Ciências,1º Bimestre,7.2
NOT00004342,ALU00724,História,2º Bimestre,7.6
NOT00004343,ALU00724,Geografia,1º Bimestre,8.2
NOT00004344,ALU00724,Inglês,2º Bimestre,6.3
NOT00004345,ALU00725,Português,2º Bimestre,8.9
NOT00004346,ALU00725,Matemática,3º Bimestre,9.1
NOT00004347,ALU00725,Ciências,3º Bimestre,7.8
NOT00004348,ALU00725,História,4º Bimestre,5.8
NOT00004349,ALU00725,Geografia,1º Bimestre,6.0
NOT00004350,ALU00725,Inglês,3º Bimestre,7.7
NOT00004351,ALU00726,Português,3º Bimestre,7.8
NOT00004352,ALU00726,Matemática,3º Bimestre,7.7
NOT00004353,ALU00726,Ciências,3º Bimestre,6.7
NOT00004354,ALU00726,História,3º Bimestre,7.7
NOT00004355,ALU00726,Geografia,4º Bimestre,6.5
NOT00004356,ALU00726,Inglês,1º Bimestre,7.7
NOT00004357,ALU00727,Português,1º Bimestre,7.3
NOT00004358,ALU00727,Matemática,2º Bimestre,6.9
NOT00004359,ALU00727,Ciências,3º Bimestre,9.6
NOT00004360,ALU00727,História,3º Bimestre,7.2
NOT00004361,ALU00727,Geografia,2º Bimestre,8.1
NOT00004362,ALU00727,Inglês,1º Bimestre,7.8
NOT00004363,ALU00728,Português,2º Bimestre,8.5
NOT00004364,ALU00728,Matemática,2º Bimestre,9.6
NOT00004365,ALU00728,Ciências,4º Bimestre,9.5
NOT00004366,ALU00728,História,4º Bimestre,8.7
NOT00004367,ALU00728,Geografia,4º Bimestre,6.8
NOT00004368,ALU00728,Inglês,4º Bimestre,9.2
NOT00004369,ALU00729,Português,4º Bimestre,6.6
NOT00004370,ALU00729,Matemática,1º Bimestre,7.8
NOT00004371,ALU00729,Ciências,2º Bimestre,8.8
NOT00004372,ALU00729,História,3º Bimestre,7.0
NOT00004373,ALU00729,Geografia,1º Bimestre,9.8
NOT00004374,ALU00729,Inglês,1º Bimestre,8.6
NOT00004375,ALU00730,Português,1º Bimestre,7.8
NOT00004376,ALU00730,Matemática,4º Bimestre,9.7
NOT00004377,ALU00730,Ciências,2º Bimestre,5.9
NOT00004378,ALU00730,História,1º Bimestre,8.0
NOT00004379,ALU00730,Geografia,3º Bimestre,7.3
NOT00004380,ALU00730,Inglês,4º Bimestre,8.0
NOT00004381,ALU00731,Português,3º Bimestre,9.2
NOT00004382,ALU00731,Matemática,1º Bimestre,8.1
NOT00004383,ALU00731,Ciências,2º Bimestre,9.2
NOT00004384,ALU00731,História,1º Bimestre,5.8
NOT00004385,ALU00731,Geografia,3º Bimestre,6.9
NOT00004386,ALU00731,Inglês,3º Bimestre,5.8
NOT00004387,ALU00732,Português,4º Bimestre,7.3
NOT00004388,ALU00732,Matemática,2º Bimestre,8.8
NOT00004389,ALU00732,Ciências,1º Bimestre,9.4
NOT00004390,ALU00732,História,3º Bimestre,8.7
NOT00004391,ALU00732,Geografia,1º Bimestre,5.8
NOT00004392,ALU00732,Inglês,2º Bimestre,8.3
NOT00004393,ALU00733,Português,1º Bimestre,7.1
NOT00004394,ALU00733,Matemática,1º Bimestre,7.4
NOT00004395,ALU00733,Ciências,4º Bimestre,6.8
NOT00004396,ALU00733,História,2º Bimestre,7.0
NOT00004397,ALU00733,Geografia,3º Bimestre,6.8
NOT00004398,ALU00733,Inglês,3º Bimestre,7.5
NOT00004399,ALU00734,Português,2º Bimestre,8.3
NOT00004400,ALU00734,Matemática,2º Bimestre,5.5
NOT00004401,ALU00734,Ciências,3º Bimestre,8.4
NOT00004402,ALU00734,História,3º Bimestre,9.4
NOT00004403,ALU00734,Geografia,3º Bimestre,5.7
NOT00004404,ALU00734,Inglês,3º Bimestre,8.8
NOT00004405,ALU00735,Português,4º Bimestre,8.6
NOT00004406,ALU00735,Matemática,4º Bimestre,9.5
NOT00004407,ALU00735,Ciências,2º Bimestre,6.1
NOT00004408,ALU00735,História,2º Bimestre,8.2
NOT00004409,ALU00735,Geografia,4º Bimestre,6.7
NOT00004410,ALU00735,Inglês,3º Bimestre,7.5
NOT00004411,ALU00736,Português,4º Bimestre,8.1
NOT00004412,ALU00736,Matemática,4º Bimestre,8.6
NOT00004413,ALU00736,Ciências,4º Bimestre,7.7
NOT00004414,ALU00736,História,2º Bimestre,7.0
NOT00004415,ALU00736,Geografia,3º Bimestre,6.3
NOT00004416,ALU00736,Inglês,2º Bimestre,7.0
NOT00004417,ALU00737,Português,4º Bimestre,6.3
NOT00004418,ALU00737,Matemática,4º Bimestre,5.8
NOT00004419,ALU00737,Ciências,1º Bimestre,6.0
NOT00004420,ALU00737,História,2º Bimestre,9.5
NOT00004421,ALU00737,Geografia,2º Bimestre,5.9
NOT00004422,ALU00737,Inglês,4º Bimestre,6.0
NOT00004423,ALU00738,Português,1º Bimestre,6.0
NOT00004424,ALU00738,Matemática,3º Bimestre,9.1
NOT00004425,ALU00738,Ciências,3º Bimestre,8.7
NOT00004426,ALU00738,História,4º Bimestre,8.0
NOT00004427,ALU00738,Geografia,2º Bimestre,7.2
NOT00004428,ALU00738,Inglês,3º Bimestre,7.0
NOT00004429,ALU00739,Português,3º Bimestre,5.6
NOT00004430,ALU00739,Matemática,2º Bimestre,6.3
NOT00004431,ALU00739,Ciências,3º Bimestre,7.0
NOT00004432,ALU00739,História,3º Bimestre,7.1
NOT00004433,ALU00739,Geografia,2º Bimestre,6.1
NOT00004434,ALU00739,Inglês,4º Bimestre,8.1
NOT00004435,ALU00740,Português,4º Bimestre,6.3
NOT00004436,ALU00740,Matemática,3º Bimestre,6.3
NOT00004437,ALU00740,Ciências,3º Bimestre,6.9
NOT00004438,ALU00740,História,4º Bimestre,7.2
NOT00004439,ALU00740,Geografia,1º Bimestre,9.4
NOT00004440,ALU00740,Inglês,1º Bimestre,6.7
NOT00004441,ALU00741,Português,2º Bimestre,7.8
NOT00004442,ALU00741,Matemática,2º Bimestre,8.1
NOT00004443,ALU00741,Ciências,1º Bimestre,7.6
NOT00004444,ALU00741,História,4º Bimestre,7.1
NOT00004445,ALU00741,Geografia,1º Bimestre,9.5
NOT00004446,ALU00741,Inglês,4º Bimestre,8.6
NOT00004447,ALU00742,Português,2º Bimestre,7.3
NOT00004448,ALU00742,Matemática,1º Bimestre,6.2
NOT00004449,ALU00742,Ciências,3º Bimestre,8.3
NOT00004450,ALU00742,História,1º Bimestre,6.8
NOT00004451,ALU00742,Geografia,1º Bimestre,8.6
NOT00004452,ALU00742,Inglês,1º Bimestre,7.5
NOT00004453,ALU00743,Português,2º Bimestre,9.2
NOT00004454,ALU00743,Matemática,4º Bimestre,8.9
NOT00004455,ALU00743,Ciências,1º Bimestre,6.8
NOT00004456,ALU00743,História,2º Bimestre,6.0
NOT00004457,ALU00743,Geografia,3º Bimestre,7.8
NOT00004458,ALU00743,Inglês,1º Bimestre,6.3
NOT00004459,ALU00744,Português,4º Bimestre,8.6
NOT00004460,ALU00744,Matemática,2º Bimestre,5.7
NOT00004461,ALU00744,Ciências,1º Bimestre,8.1
NOT00004462,ALU00744,História,3º Bimestre,7.8
NOT00004463,ALU00744,Geografia,3º Bimestre,7.3
NOT00004464,ALU00744,Inglês,4º Bimestre,7.9
NOT00004465,ALU00745,Português,3º Bimestre,9.1
NOT00004466,ALU00745,Matemática,4º Bimestre,7.1
NOT00004467,ALU00745,Ciências,1º Bimestre,7.6
NOT00004468,ALU00745,História,1º Bimestre,6.4
NOT00004469,ALU00745,Geografia,1º Bimestre,5.6
NOT00004470,ALU00745,Inglês,1º Bimestre,7.2
NOT00004471,ALU00746,Português,1º Bimestre,7.0
NOT00004472,ALU00746,Matemática,1º Bimestre,6.5
NOT00004473,ALU00746,Ciências,3º Bimestre,7.4
NOT00004474,ALU00746,História,4º Bimestre,7.8
NOT00004475,ALU00746,Geografia,2º Bimestre,6.4
NOT00004476,ALU00746,Inglês,4º Bimestre,6.1
NOT00004477,ALU00747,Português,1º Bimestre,6.4
NOT00004478,ALU00747,Matemática,1º Bimestre,6.1
NOT00004479,ALU00747,Ciências,1º Bimestre,8.5
NOT00004480,ALU00747,História,4º Bimestre,7.5
NOT00004481,ALU00747,Geografia,3º Bimestre,9.4
NOT00004482,ALU00747,Inglês,3º Bimestre,8.8
NOT00004483,ALU00748,Português,1º Bimestre,7.2
NOT00004484,ALU00748,Matemática,2º Bimestre,8.2
NOT00004485,ALU00748,Ciências,2º Bimestre,7.0
NOT00004486,ALU00748,História,1º Bimestre,6.6
NOT00004487,ALU00748,Geografia,3º Bimestre,8.0
NOT00004488,ALU00748,Inglês,2º Bimestre,7.9
NOT00004489,ALU00749,Português,4º Bimestre,9.6
NOT00004490,ALU00749,Matemática,3º Bimestre,7.0
NOT00004491,ALU00749,Ciências,2º Bimestre,7.6
NOT00004492,ALU00749,História,3º Bimestre,6.0
NOT00004493,ALU00749,Geografia,1º Bimestre,9.0
NOT00004494,ALU00749,Inglês,3º Bimestre,7.7
NOT00004495,ALU00750,Português,1º Bimestre,6.6
NOT00004496,ALU00750,Matemática,2º Bimestre,9.1
NOT00004497,ALU00750,Ciências,4º Bimestre,9.0
NOT00004498,ALU00750,História,2º Bimestre,7.3
NOT00004499,ALU00750,Geografia,3º Bimestre,9.1
NOT00004500,ALU00750,Inglês,1º Bimestre,6.3
NOT00004501,ALU00751,Português,3º Bimestre,8.1
NOT00004502,ALU00751,Matemática,1º Bimestre,7.4
NOT00004503,ALU00751,Ciências,2º Bimestre,9.5
NOT00004504,ALU00751,História,1º Bimestre,5.6
NOT00004505,ALU00751,Geografia,4º Bimestre,8.6
NOT00004506,ALU00751,Inglês,4º Bimestre,7.9
NOT00004507,ALU00752,Português,2º Bimestre,5.9
NOT00004508,ALU00752,Matemática,3º Bimestre,9.5
NOT00004509,ALU00752,Ciências,4º Bimestre,7.7
NOT00004510,ALU00752,História,2º Bimestre,6.5
NOT00004511,ALU00752,Geografia,4º Bimestre,7.1
NOT00004512,ALU00752,Inglês,3º Bimestre,5.9
NOT00004513,ALU00753,Português,1º Bimestre,7.8
NOT00004514,ALU00753,Matemática,3º Bimestre,9.4
NOT00004515,ALU00753,Ciências,1º Bimestre,8.3
NOT00004516,ALU00753,História,2º Bimestre,7.8
NOT00004517,ALU00753,Geografia,3º Bimestre,9.7
NOT00004518,ALU00753,Inglês,2º Bimestre,6.7
NOT00004519,ALU00754,Português,2º Bimestre,7.5
NOT00004520,ALU00754,Matemática,3º Bimestre,8.7
NOT00004521,ALU00754,Ciências,3º Bimestre,6.7
NOT00004522,ALU00754,História,4º Bimestre,8.5
NOT00004523,ALU00754,Geografia,1º Bimestre,8.9
NOT00004524,ALU00754,Inglês,3º Bimestre,6.3
NOT00004525,ALU00755,Português,2º Bimestre,5.7
NOT00004526,ALU00755,Matemática,2º Bimestre,6.4
NOT00004527,ALU00755,Ciências,3º Bimestre,6.4
NOT00004528,ALU00755,História,3º Bimestre,9.0
NOT00004529,ALU00755,Geografia,3º Bimestre,6.1
NOT00004530,ALU00755,Inglês,3º Bimestre,7.1
NOT00004531,ALU00756,Português,2º Bimestre,7.4
NOT00004532,ALU00756,Matemática,2º Bimestre,9.3
NOT00004533,ALU00756,Ciências,4º Bimestre,6.7
NOT00004534,ALU00756,História,3º Bimestre,9.4
NOT00004535,ALU00756,Geografia,1º Bimestre,6.8
NOT00004536,ALU00756,Inglês,3º Bimestre,8.0
NOT00004537,ALU00757,Português,2º Bimestre,6.1
NOT00004538,ALU00757,Matemática,2º Bimestre,6.9
NOT00004539,ALU00757,Ciências,4º Bimestre,5.7
NOT00004540,ALU00757,História,3º Bimestre,9.7
NOT00004541,ALU00757,Geografia,2º Bimestre,6.4
NOT00004542,ALU00757,Inglês,3º Bimestre,9.5
NOT00004543,ALU00758,Português,4º Bimestre,8.6
NOT00004544,ALU00758,Matemática,2º Bimestre,7.9
NOT00004545,ALU00758,Ciências,3º Bimestre,7.5
NOT00004546,ALU00758,História,4º Bimestre,7.8
NOT00004547,ALU00758,Geografia,1º Bimestre,9.5
NOT00004548,ALU00758,Inglês,1º Bimestre,8.0
NOT00004549,ALU00759,Português,3º Bimestre,8.5
NOT00004550,ALU00759,Matemática,3º Bimestre,7.3
NOT00004551,ALU00759,Ciências,1º Bimestre,8.4
NOT00004552,ALU00759,História,4º Bimestre,6.2
NOT00004553,ALU00759,Geografia,2º Bimestre,7.3
NOT00004554,ALU00759,Inglês,3º Bimestre,9.1
NOT00004555,ALU00760,Português,3º Bimestre,5.6
NOT00004556,ALU00760,Matemática,2º Bimestre,5.5
NOT00004557,ALU00760,Ciências,2º Bimestre,7.7
NOT00004558,ALU00760,História,1º Bimestre,7.8
NOT00004559,ALU00760,Geografia,2º Bimestre,6.7
NOT00004560,ALU00760,Inglês,4º Bimestre,5.9
NOT00004561,ALU00761,Português,4º Bimestre,6.3
NOT00004562,ALU00761,Matemática,4º Bimestre,6.4
NOT00004563,ALU00761,Ciências,3º Bimestre,6.1
NOT00004564,ALU00761,História,2º Bimestre,7.8
NOT00004565,ALU00761,Geografia,3º Bimestre,5.6
NOT00004566,ALU00761,Inglês,4º Bimestre,5.6
NOT00004567,ALU00762,Português,4º Bimestre,6.1
NOT00004568,ALU00762,Matemática,1º Bimestre,8.0
NOT00004569,ALU00762,Ciências,1º Bimestre,8.7
NOT00004570,ALU00762,História,1º Bimestre,7.9
NOT00004571,ALU00762,Geografia,2º Bimestre,7.6
NOT00004572,ALU00762,Inglês,2º Bimestre,7.3
NOT00004573,ALU00763,Português,3º Bimestre,9.5
NOT00004574,ALU00763,Matemática,3º Bimestre,8.0
NOT00004575,ALU00763,Ciências,2º Bimestre,9.8
NOT00004576,ALU00763,História,3º Bimestre,9.5
NOT00004577,ALU00763,Geografia,3º Bimestre,6.5
NOT00004578,ALU00763,Inglês,1º Bimestre,8.6
NOT00004579,ALU00764,Português,3º Bimestre,7.6
NOT00004580,ALU00764,Matemática,4º Bimestre,7.5
NOT00004581,ALU00764,Ciências,3º Bimestre,8.0
NOT00004582,ALU00764,História,1º Bimestre,9.6
