id_frequencia,id_aluno,competencia,percentual_frequencia
FREQ00006696,ALU00558,2026-12-01,97.8
FREQ00006697,ALU00559,2026-01-01,87.54
FREQ00006698,ALU00559,2026-02-01,93.87
FREQ00006699,ALU00559,2026-03-01,92.15
FREQ00006700,ALU00559,2026-04-01,89.99
FREQ00006701,ALU00559,2026-05-01,97.98
FREQ00006702,ALU00559,2026-06-01,87.14
FREQ00006703,ALU00559,2026-07-01,91.02
FREQ00006704,ALU00559,2026-08-01,90.42
FREQ00006705,ALU00559,2026-09-01,94.81
FREQ00006706,ALU00559,2026-10-01,89.94
FREQ00006707,ALU00559,2026-11-01,92.1
FREQ00006708,ALU00559,2026-12-01,95.94
FREQ00006709,ALU00560,2026-01-01,92.28
FREQ00006710,ALU00560,2026-02-01,91.0
FREQ00006711,ALU00560,2026-03-01,93.82
FREQ00006712,ALU00560,2026-04-01,98.43
FREQ00006713,ALU00560,2026-05-01,89.13
FREQ00006714,ALU00560,2026-06-01,89.54
FREQ00006715,ALU00560,2026-07-01,96.46
FREQ00006716,ALU00560,2026-08-01,95.53
FREQ00006717,ALU00560,2026-09-01,93.16
FREQ00006718,ALU00560,2026-10-01,98.39
FREQ00006719,ALU00560,2026-11-01,90.34
FREQ00006720,ALU00560,2026-12-01,89.31
FREQ00006721,ALU00561,2026-01-01,87.29
FREQ00006722,ALU00561,2026-02-01,95.0
FREQ00006723,ALU00561,2026-03-01,97.07
FREQ00006724,ALU00561,2026-04-01,95.99
FREQ00006725,ALU00561,2026-05-01,96.01
FREQ00006726,ALU00561,2026-06-01,89.49
FREQ00006727,ALU00561,2026-07-01,98.19
FREQ00006728,ALU00561,2026-08-01,97.75
FREQ00006729,ALU00561,2026-09-01,87.85
FREQ00006730,ALU00561,2026-10-01,89.46
FREQ00006731,ALU00561,2026-11-01,91.34
FREQ00006732,ALU00561,2026-12-01,96.87
FREQ00006733,ALU00562,2026-01-01,87.41
FREQ00006734,ALU00562,2026-02-01,88.97
FREQ00006735,ALU00562,2026-03-01,88.38
FREQ00006736,ALU00562,2026-04-01,92.91
FREQ00006737,ALU00562,2026-05-01,93.61
FREQ00006738,ALU00562,2026-06-01,92.52
FREQ00006739,ALU00562,2026-07-01,89.83
FREQ00006740,ALU00562,2026-08-01,87.4
FREQ00006741,ALU00562,2026-09-01,92.8
FREQ00006742,ALU00562,2026-10-01,98.99
FREQ00006743,ALU00562,2026-11-01,93.09
FREQ00006744,ALU00562,2026-12-01,91.88
FREQ00006745,ALU00563,2026-01-01,88.83
FREQ00006746,ALU00563,2026-02-01,96.85
FREQ00006747,ALU00563,2026-03-01,89.51
FREQ00006748,ALU00563,2026-04-01,95.46
FREQ00006749,ALU00563,2026-05-01,95.46
FREQ00006750,ALU00563,2026-06-01,97.45
FREQ00006751,ALU00563,2026-07-01,91.4
FREQ00006752,ALU00563,2026-08-01,87.48
FREQ00006753,ALU00563,2026-09-01,92.11
FREQ00006754,ALU00563,2026-10-01,88.11
FREQ00006755,ALU00563,2026-11-01,93.91
FREQ00006756,ALU00563,2026-12-01,91.75
FREQ00006757,ALU00564,2026-01-01,88.03
FREQ00006758,ALU00564,2026-02-01,96.39
FREQ00006759,ALU00564,2026-03-01,90.06
FREQ00006760,ALU00564,2026-04-01,90.99
FREQ00006761,ALU00564,2026-05-01,90.63
FREQ00006762,ALU00564,2026-06-01,89.03
FREQ00006763,ALU00564,2026-07-01,98.57
FREQ00006764,ALU00564,2026-08-01,91.93
FREQ00006765,ALU00564,2026-09-01,98.81
FREQ00006766,ALU00564,2026-10-01,92.07
FREQ00006767,ALU00564,2026-11-01,96.08
FREQ00006768,ALU00564,2026-12-01,87.03
FREQ00006769,ALU00565,2026-01-01,95.73
FREQ00006770,ALU00565,2026-02-01,87.41
FREQ00006771,ALU00565,2026-03-01,90.02
FREQ00006772,ALU00565,2026-04-01,92.03
FREQ00006773,ALU00565,2026-05-01,98.02
FREQ00006774,ALU00565,2026-06-01,94.86
FREQ00006775,ALU00565,2026-07-01,87.17
FREQ00006776,ALU00565,2026-08-01,89.14
FREQ00006777,ALU00565,2026-09-01,89.77
FREQ00006778,ALU00565,2026-10-01,94.29
FREQ00006779,ALU00565,2026-11-01,93.05
FREQ00006780,ALU00565,2026-12-01,92.02
FREQ00006781,ALU00566,2026-01-01,93.5
FREQ00006782,ALU00566,2026-02-01,93.27
FREQ00006783,ALU00566,2026-03-01,93.73
FREQ00006784,ALU00566,2026-04-01,96.65
FREQ00006785,ALU00566,2026-05-01,90.47
FREQ00006786,ALU00566,2026-06-01,91.16
FREQ00006787,ALU00566,2026-07-01,92.93
FREQ00006788,ALU00566,2026-08-01,92.93
FREQ00006789,ALU00566,2026-09-01,98.07
FREQ00006790,ALU00566,2026-10-01,98.24
FREQ00006791,ALU00566,2026-11-01,96.3
FREQ00006792,ALU00566,2026-12-01,87.24
FREQ00006793,ALU00567,2026-01-01,89.79
FREQ00006794,ALU00567,2026-02-01,89.86
FREQ00006795,ALU00567,2026-03-01,96.54
FREQ00006796,ALU00567,2026-04-01,97.56
FREQ00006797,ALU00567,2026-05-01,97.94
FREQ00006798,ALU00567,2026-06-01,93.51
FREQ00006799,ALU00567,2026-07-01,87.69
FREQ00006800,ALU00567,2026-08-01,89.73
FREQ00006801,ALU00567,2026-09-01,93.26
FREQ00006802,ALU00567,2026-10-01,90.14
FREQ00006803,ALU00567,2026-11-01,90.58
FREQ00006804,ALU00567,2026-12-01,98.46
FREQ00006805,ALU00568,2026-01-01,92.14
FREQ00006806,ALU00568,2026-02-01,96.24
FREQ00006807,ALU00568,2026-03-01,91.53
FREQ00006808,ALU00568,2026-04-01,88.44
FREQ00006809,ALU00568,2026-05-01,98.78
FREQ00006810,ALU00568,2026-06-01,92.99
FREQ00006811,ALU00568,2026-07-01,89.7
FREQ00006812,ALU00568,2026-08-01,91.89
FREQ00006813,ALU00568,2026-09-01,89.42
FREQ00006814,ALU00568,2026-10-01,97.92
FREQ00006815,ALU00568,2026-11-01,87.76
FREQ00006816,ALU00568,2026-12-01,89.6
FREQ00006817,ALU00569,2026-01-01,89.87
FREQ00006818,ALU00569,2026-02-01,89.69
FREQ00006819,ALU00569,2026-03-01,96.23
FREQ00006820,ALU00569,2026-04-01,87.92
FREQ00006821,ALU00569,2026-05-01,93.57
FREQ00006822,ALU00569,2026-06-01,98.74
FREQ00006823,ALU00569,2026-07-01,95.36
FREQ00006824,ALU00569,2026-08-01,92.88
FREQ00006825,ALU00569,2026-09-01,88.01
FREQ00006826,ALU00569,2026-10-01,93.92
FREQ00006827,ALU00569,2026-11-01,90.31
FREQ00006828,ALU00569,2026-12-01,96.5
FREQ00006829,ALU00570,2026-01-01,97.81
FREQ00006830,ALU00570,2026-02-01,93.44
FREQ00006831,ALU00570,2026-03-01,96.47
FREQ00006832,ALU00570,2026-04-01,93.0
FREQ00006833,ALU00570,2026-05-01,96.01
FREQ00006834,ALU00570,2026-06-01,95.59
FREQ00006835,ALU00570,2026-07-01,87.92
FREQ00006836,ALU00570,2026-08-01,98.72
FREQ00006837,ALU00570,2026-09-01,93.81
FREQ00006838,ALU00570,2026-10-01,92.74
FREQ00006839,ALU00570,2026-11-01,98.48
FREQ00006840,ALU00570,2026-12-01,97.52
FREQ00006841,ALU00571,2026-01-01,98.61
FREQ00006842,ALU00571,2026-02-01,88.35
FREQ00006843,ALU00571,2026-03-01,98.0
FREQ00006844,ALU00571,2026-04-01,88.38
FREQ00006845,ALU00571,2026-05-01,96.21
FREQ00006846,ALU00571,2026-06-01,98.75
FREQ00006847,ALU00571,2026-07-01,87.35
FREQ00006848,ALU00571,2026-08-01,90.36
FREQ00006849,ALU00571,2026-09-01,96.68
FREQ00006850,ALU00571,2026-10-01,90.73
FREQ00006851,ALU00571,2026-11-01,94.3
FREQ00006852,ALU00571,2026-12-01,94.48
FREQ00006853,ALU00572,2026-01-01,87.56
FREQ00006854,ALU00572,2026-02-01,93.5
FREQ00006855,ALU00572,2026-03-01,96.37
FREQ00006856,ALU00572,2026-04-01,87.58
FREQ00006857,ALU00572,2026-05-01,93.79
FREQ00006858,ALU00572,2026-06-01,92.05
FREQ00006859,ALU00572,2026-07-01,96.03
FREQ00006860,ALU00572,2026-08-01,95.8
FREQ00006861,ALU00572,2026-09-01,92.84
FREQ00006862,ALU00572,2026-10-01,96.94
FREQ00006863,ALU00572,2026-11-01,89.02
FREQ00006864,ALU00572,2026-12-01,97.94
FREQ00006865,ALU00573,2026-01-01,90.8
FREQ00006866,ALU00573,2026-02-01,93.03
FREQ00006867,ALU00573,2026-03-01,92.53
FREQ00006868,ALU00573,2026-04-01,88.4
FREQ00006869,ALU00573,2026-05-01,97.09
FREQ00006870,ALU00573,2026-06-01,96.87
FREQ00006871,ALU00573,2026-07-01,94.52
FREQ00006872,ALU00573,2026-08-01,93.61
FREQ00006873,ALU00573,2026-09-01,95.84
FREQ00006874,ALU00573,2026-10-01,95.59
FREQ00006875,ALU00573,2026-11-01,92.05
FREQ00006876,ALU00573,2026-12-01,87.11
FREQ00006877,ALU00574,2026-01-01,89.53
FREQ00006878,ALU00574,2026-02-01,96.51
FREQ00006879,ALU00574,2026-03-01,93.53
FREQ00006880,ALU00574,2026-04-01,97.24
FREQ00006881,ALU00574,2026-05-01,91.37
FREQ00006882,ALU00574,2026-06-01,93.67
FREQ00006883,ALU00574,2026-07-01,95.22
FREQ00006884,ALU00574,2026-08-01,93.19
FREQ00006885,ALU00574,2026-09-01,90.79
FREQ00006886,ALU00574,2026-10-01,91.35
FREQ00006887,ALU00574,2026-11-01,87.27
FREQ00006888,ALU00574,2026-12-01,89.42
FREQ00006889,ALU00575,2026-01-01,94.26
FREQ00006890,ALU00575,2026-02-01,93.25
FREQ00006891,ALU00575,2026-03-01,97.89
FREQ00006892,ALU00575,2026-04-01,96.24
FREQ00006893,ALU00575,2026-05-01,92.8
FREQ00006894,ALU00575,2026-06-01,96.14
FREQ00006895,ALU00575,2026-07-01,89.42
FREQ00006896,ALU00575,2026-08-01,94.77
FREQ00006897,ALU00575,2026-09-01,92.03
FREQ00006898,ALU00575,2026-10-01,92.15
FREQ00006899,ALU00575,2026-11-01,96.82
FREQ00006900,ALU00575,2026-12-01,94.93
FREQ00006901,ALU00576,2026-01-01,92.92
FREQ00006902,ALU00576,2026-02-01,89.81
FREQ00006903,ALU00576,2026-03-01,91.4
FREQ00006904,ALU00576,2026-04-01,94.08
FREQ00006905,ALU00576,2026-05-01,91.13
FREQ00006906,ALU00576,2026-06-01,91.97
FREQ00006907,ALU00576,2026-07-01,93.15
FREQ00006908,ALU00576,2026-08-01,94.37
FREQ00006909,ALU00576,2026-09-01,98.04
FREQ00006910,ALU00576,2026-10-01,95.91
FREQ00006911,ALU00576,2026-11-01,89.84
FREQ00006912,ALU00576,2026-12-01,97.95
FREQ00006913,ALU00577,2026-01-01,94.84
FREQ00006914,ALU00577,2026-02-01,91.55
FREQ00006915,ALU00577,2026-03-01,92.03
FREQ00006916,ALU00577,2026-04-01,93.71
FREQ00006917,ALU00577,2026-05-01,98.38
FREQ00006918,ALU00577,2026-06-01,94.66
FREQ00006919,ALU00577,2026-07-01,87.39
FREQ00006920,ALU00577,2026-08-01,98.95
FREQ00006921,ALU00577,2026-09-01,92.63
FREQ00006922,ALU00577,2026-10-01,90.73
FREQ00006923,ALU00577,2026-11-01,98.42
FREQ00006924,ALU00577,2026-12-01,91.4
FREQ00006925,ALU00578,2026-01-01,90.63
FREQ00006926,ALU00578,2026-02-01,91.35
FREQ00006927,ALU00578,2026-03-01,95.16
FREQ00006928,ALU00578,2026-04-01,89.53
FREQ00006929,ALU00578,2026-05-01,92.33
FREQ00006930,ALU00578,2026-06-01,88.9
FREQ00006931,ALU00578,2026-07-01,98.32
FREQ00006932,ALU00578,2026-08-01,96.28
FREQ00006933,ALU00578,2026-09-01,91.03
FREQ00006934,ALU00578,2026-10-01,95.21
FREQ00006935,ALU00578,2026-11-01,96.04
FREQ00006936,ALU00578,2026-12-01,90.77
FREQ00006937,ALU00579,2026-01-01,89.34
FREQ00006938,ALU00579,2026-02-01,98.49
FREQ00006939,ALU00579,2026-03-01,94.27
FREQ00006940,ALU00579,2026-04-01,91.43
FREQ00006941,ALU00579,2026-05-01,91.46
FREQ00006942,ALU00579,2026-06-01,88.8
FREQ00006943,ALU00579,2026-07-01,89.51
FREQ00006944,ALU00579,2026-08-01,90.89
FREQ00006945,ALU00579,2026-09-01,89.43
FREQ00006946,ALU00579,2026-10-01,97.74
FREQ00006947,ALU00579,2026-11-01,93.99
FREQ00006948,ALU00579,2026-12-01,93.8
FREQ00006949,ALU00580,2026-01-01,90.34
FREQ00006950,ALU00580,2026-02-01,95.73
FREQ00006951,ALU00580,2026-03-01,96.99
FREQ00006952,ALU00580,2026-04-01,90.05
FREQ00006953,ALU00580,2026-05-01,93.8
FREQ00006954,ALU00580,2026-06-01,94.29
FREQ00006955,ALU00580,2026-07-01,90.15
FREQ00006956,ALU00580,2026-08-01,93.02
FREQ00006957,ALU00580,2026-09-01,96.86
FREQ00006958,ALU00580,2026-10-01,88.4
FREQ00006959,ALU00580,2026-11-01,96.48
FREQ00006960,ALU00580,2026-12-01,93.91
FREQ00006961,ALU00581,2026-01-01,89.62
FREQ00006962,ALU00581,2026-02-01,96.89
FREQ00006963,ALU00581,2026-03-01,94.65
FREQ00006964,ALU00581,2026-04-01,94.73
FREQ00006965,ALU00581,2026-05-01,94.28
FREQ00006966,ALU00581,2026-06-01,89.73
FREQ00006967,ALU00581,2026-07-01,88.05
FREQ00006968,ALU00581,2026-08-01,87.3
FREQ00006969,ALU00581,2026-09-01,88.01
FREQ00006970,ALU00581,2026-10-01,97.26
FREQ00006971,ALU00581,2026-11-01,94.37
FREQ00006972,ALU00581,2026-12-01,95.6
FREQ00006973,ALU00582,2026-01-01,88.26
FREQ00006974,ALU00582,2026-02-01,96.81
FREQ00006975,ALU00582,2026-03-01,89.93
FREQ00006976,ALU00582,2026-04-01,98.92
FREQ00006977,ALU00582,2026-05-01,94.59
FREQ00006978,ALU00582,2026-06-01,92.67
FREQ00006979,ALU00582,2026-07-01,87.9
FREQ00006980,ALU00582,2026-08-01,90.55
FREQ00006981,ALU00582,2026-09-01,88.88
FREQ00006982,ALU00582,2026-10-01,98.97
FREQ00006983,ALU00582,2026-11-01,96.64
FREQ00006984,ALU00582,2026-12-01,96.4
FREQ00006985,ALU00583,2026-01-01,92.48
FREQ00006986,ALU00583,2026-02-01,89.79
FREQ00006987,ALU00583,2026-03-01,96.48
FREQ00006988,ALU00583,2026-04-01,97.79
FREQ00006989,ALU00583,2026-05-01,94.7
FREQ00006990,ALU00583,2026-06-01,97.2
FREQ00006991,ALU00583,2026-07-01,94.99
FREQ00006992,ALU00583,2026-08-01,96.68
FREQ00006993,ALU00583,2026-09-01,94.72
FREQ00006994,ALU00583,2026-10-01,90.95
FREQ00006995,ALU00583,2026-11-01,91.74
FREQ00006996,ALU00583,2026-12-01,87.81
FREQ00006997,ALU00584,2026-01-01,87.57
FREQ00006998,ALU00584,2026-02-01,98.27
FREQ00006999,ALU00584,2026-03-01,92.06
FREQ00007000,ALU00584,2026-04-01,90.12
FREQ00007001,ALU00584,2026-05-01,98.67
FREQ00007002,ALU00584,2026-06-01,92.21
FREQ00007003,ALU00584,2026-07-01,94.01
FREQ00007004,ALU00584,2026-08-01,87.54
FREQ00007005,ALU00584,2026-09-01,94.89
FREQ00007006,ALU00584,2026-10-01,91.57
FREQ00007007,ALU00584,2026-11-01,87.62
FREQ00007008,ALU00584,2026-12-01,98.2
FREQ00007009,ALU00585,2026-01-01,91.06
FREQ00007010,ALU00585,2026-02-01,92.91
FREQ00007011,ALU00585,2026-03-01,98.19
FREQ00007012,ALU00585,2026-04-01,92.59
FREQ00007013,ALU00585,2026-05-01,89.14
FREQ00007014,ALU00585,2026-06-01,92.27
FREQ00007015,ALU00585,2026-07-01,97.64
FREQ00007016,ALU00585,2026-08-01,90.01
FREQ00007017,ALU00585,2026-09-01,97.37
FREQ00007018,ALU00585,2026-10-01,94.05
FREQ00007019,ALU00585,2026-11-01,92.7
FREQ00007020,ALU00585,2026-12-01,90.47
FREQ00007021,ALU00586,2026-01-01,90.69
FREQ00007022,ALU00586,2026-02-01,95.48
FREQ00007023,ALU00586,2026-03-01,91.45
FREQ00007024,ALU00586,2026-04-01,97.15
FREQ00007025,ALU00586,2026-05-01,91.07
FREQ00007026,ALU00586,2026-06-01,96.59
FREQ00007027,ALU00586,2026-07-01,96.9
FREQ00007028,ALU00586,2026-08-01,95.61
FREQ00007029,ALU00586,2026-09-01,97.98
FREQ00007030,ALU00586,2026-10-01,93.92
FREQ00007031,ALU00586,2026-11-01,95.63
FREQ00007032,ALU00586,2026-12-01,98.84
FREQ00007033,ALU00587,2026-01-01,94.72
FREQ00007034,ALU00587,2026-02-01,95.56
FREQ00007035,ALU00587,2026-03-01,94.49
FREQ00007036,ALU00587,2026-04-01,90.59
FREQ00007037,ALU00587,2026-05-01,88.85
FREQ00007038,ALU00587,2026-06-01,87.02
FREQ00007039,ALU00587,2026-07-01,89.68
FREQ00007040,ALU00587,2026-08-01,90.39
FREQ00007041,ALU00587,2026-09-01,88.24
FREQ00007042,ALU00587,2026-10-01,98.9
FREQ00007043,ALU00587,2026-11-01,94.38
FREQ00007044,ALU00587,2026-12-01,89.02
FREQ00007045,ALU00588,2026-01-01,96.35
FREQ00007046,ALU00588,2026-02-01,88.52
FREQ00007047,ALU00588,2026-03-01,94.0
FREQ00007048,ALU00588,2026-04-01,93.29
FREQ00007049,ALU00588,2026-05-01,90.12
FREQ00007050,ALU00588,2026-06-01,92.59
FREQ00007051,ALU00588,2026-07-01,98.16
FREQ00007052,ALU00588,2026-08-01,95.49
FREQ00007053,ALU00588,2026-09-01,88.15
FREQ00007054,ALU00588,2026-10-01,94.54
FREQ00007055,ALU00588,2026-11-01,89.37
FREQ00007056,ALU00588,2026-12-01,98.75
FREQ00007057,ALU00589,2026-01-01,91.45
FREQ00007058,ALU00589,2026-02-01,95.29
FREQ00007059,ALU00589,2026-03-01,92.26
FREQ00007060,ALU00589,2026-04-01,98.59
FREQ00007061,ALU00589,2026-05-01,91.96
FREQ00007062,ALU00589,2026-06-01,96.03
FREQ00007063,ALU00589,2026-07-01,91.67
FREQ00007064,ALU00589,2026-08-01,92.58
FREQ00007065,ALU00589,2026-09-01,98.37
FREQ00007066,ALU00589,2026-10-01,95.81
FREQ00007067,ALU00589,2026-11-01,91.15
FREQ00007068,ALU00589,2026-12-01,93.44
FREQ00007069,ALU00590,2026-01-01,88.89
FREQ00007070,ALU00590,2026-02-01,89.08
FREQ00007071,ALU00590,2026-03-01,87.5
FREQ00007072,ALU00590,2026-04-01,87.37
FREQ00007073,ALU00590,2026-05-01,95.55
FREQ00007074,ALU00590,2026-06-01,94.25
FREQ00007075,ALU00590,2026-07-01,96.93
FREQ00007076,ALU00590,2026-08-01,87.33
FREQ00007077,ALU00590,2026-09-01,91.26
FREQ00007078,ALU00590,2026-10-01,93.33
FREQ00007079,ALU00590,2026-11-01,94.4
FREQ00007080,ALU00590,2026-12-01,88.64
FREQ00007081,ALU00591,2026-01-01,97.66
FREQ00007082,ALU00591,2026-02-01,94.14
FREQ00007083,ALU00591,2026-03-01,87.39
FREQ00007084,ALU00591,2026-04-01,89.8
FREQ00007085,ALU00591,2026-05-01,92.05
FREQ00007086,ALU00591,2026-06-01,95.08
FREQ00007087,ALU00591,2026-07-01,97.74
FREQ00007088,ALU00591,2026-08-01,96.74
FREQ00007089,ALU00591,2026-09-01,92.97
FREQ00007090,ALU00591,2026-10-01,95.86
FREQ00007091,ALU00591,2026-11-01,88.05
FREQ00007092,ALU00591,2026-12-01,94.6
FREQ00007093,ALU00592,2026-01-01,96.64
FREQ00007094,ALU00592,2026-02-01,90.17
FREQ00007095,ALU00592,2026-03-01,92.11
FREQ00007096,ALU00592,2026-04-01,96.85
FREQ00007097,ALU00592,2026-05-01,90.49
FREQ00007098,ALU00592,2026-06-01,95.57
FREQ00007099,ALU00592,2026-07-01,88.36
FREQ00007100,ALU00592,2026-08-01,94.42
FREQ00007101,ALU00592,2026-09-01,93.96
FREQ00007102,ALU00592,2026-10-01,97.99
FREQ00007103,ALU00592,2026-11-01,89.99
FREQ00007104,ALU00592,2026-12-01,87.95
FREQ00007105,ALU00593,2026-01-01,97.54
FREQ00007106,ALU00593,2026-02-01,92.75
FREQ00007107,ALU00593,2026-03-01,91.52
FREQ00007108,ALU00593,2026-04-01,87.49
FREQ00007109,ALU00593,2026-05-01,92.84
FREQ00007110,ALU00593,2026-06-01,98.48
FREQ00007111,ALU00593,2026-07-01,94.56
FREQ00007112,ALU00593,2026-08-01,90.13
FREQ00007113,ALU00593,2026-09-01,93.37
FREQ00007114,ALU00593,2026-10-01,91.89
FREQ00007115,ALU00593,2026-11-01,94.89
FREQ00007116,ALU00593,2026-12-01,93.46
FREQ00007117,ALU00594,2026-01-01,94.78
FREQ00007118,ALU00594,2026-02-01,88.68
FREQ00007119,ALU00594,2026-03-01,88.46
FREQ00007120,ALU00594,2026-04-01,93.23
FREQ00007121,ALU00594,2026-05-01,97.51
FREQ00007122,ALU00594,2026-06-01,89.23
FREQ00007123,ALU00594,2026-07-01,88.53
FREQ00007124,ALU00594,2026-08-01,91.01
FREQ00007125,ALU00594,2026-09-01,98.1
FREQ00007126,ALU00594,2026-10-01,94.25
FREQ00007127,ALU00594,2026-11-01,92.5
FREQ00007128,ALU00594,2026-12-01,87.82
FREQ00007129,ALU00595,2026-01-01,97.82
FREQ00007130,ALU00595,2026-02-01,98.5
FREQ00007131,ALU00595,2026-03-01,89.99
FREQ00007132,ALU00595,2026-04-01,87.19
FREQ00007133,ALU00595,2026-05-01,91.43
FREQ00007134,ALU00595,2026-06-01,87.65
FREQ00007135,ALU00595,2026-07-01,91.77
FREQ00007136,ALU00595,2026-08-01,92.97
FREQ00007137,ALU00595,2026-09-01,95.64
FREQ00007138,ALU00595,2026-10-01,93.19
FREQ00007139,ALU00595,2026-11-01,87.1
FREQ00007140,ALU00595,2026-12-01,96.25
FREQ00007141,ALU00596,2026-01-01,95.24
FREQ00007142,ALU00596,2026-02-01,98.58
FREQ00007143,ALU00596,2026-03-01,88.8
FREQ00007144,ALU00596,2026-04-01,93.36
FREQ00007145,ALU00596,2026-05-01,89.11
FREQ00007146,ALU00596,2026-06-01,90.11
FREQ00007147,ALU00596,2026-07-01,91.02
FREQ00007148,ALU00596,2026-08-01,98.62
FREQ00007149,ALU00596,2026-09-01,91.25
FREQ00007150,ALU00596,2026-10-01,89.4
FREQ00007151,ALU00596,2026-11-01,94.32
FREQ00007152,ALU00596,2026-12-01,97.05
FREQ00007153,ALU00597,2026-01-01,89.48
FREQ00007154,ALU00597,2026-02-01,90.76
FREQ00007155,ALU00597,2026-03-01,90.71
FREQ00007156,ALU00597,2026-04-01,94.3
FREQ00007157,ALU00597,2026-05-01,89.77
FREQ00007158,ALU00597,2026-06-01,96.16
FREQ00007159,ALU00597,2026-07-01,91.47
FREQ00007160,ALU00597,2026-08-01,98.93
FREQ00007161,ALU00597,2026-09-01,93.57
FREQ00007162,ALU00597,2026-10-01,96.39
FREQ00007163,ALU00597,2026-11-01,87.11
FREQ00007164,ALU00597,2026-12-01,98.31
FREQ00007165,ALU00598,2026-01-01,98.74
FREQ00007166,ALU00598,2026-02-01,87.96
FREQ00007167,ALU00598,2026-03-01,97.86
FREQ00007168,ALU00598,2026-04-01,96.27
FREQ00007169,ALU00598,2026-05-01,87.18
FREQ00007170,ALU00598,2026-06-01,93.73
FREQ00007171,ALU00598,2026-07-01,92.04
FREQ00007172,ALU00598,2026-08-01,98.56
FREQ00007173,ALU00598,2026-09-01,92.02
FREQ00007174,ALU00598,2026-10-01,92.99
FREQ00007175,ALU00598,2026-11-01,96.92
FREQ00007176,ALU00598,2026-12-01,88.56
FREQ00007177,ALU00599,2026-01-01,91.18
FREQ00007178,ALU00599,2026-02-01,97.34
FREQ00007179,ALU00599,2026-03-01,93.09
FREQ00007180,ALU00599,2026-04-01,98.42
FREQ00007181,ALU00599,2026-05-01,94.03
FREQ00007182,ALU00599,2026-06-01,87.91
FREQ00007183,ALU00599,2026-07-01,97.25
FREQ00007184,ALU00599,2026-08-01,92.42
FREQ00007185,ALU00599,2026-09-01,90.24
FREQ00007186,ALU00599,2026-10-01,94.7
FREQ00007187,ALU00599,2026-11-01,97.65
FREQ00007188,ALU00599,2026-12-01,92.79
FREQ00007189,ALU00600,2026-01-01,91.09
FREQ00007190,ALU00600,2026-02-01,89.81
FREQ00007191,ALU00600,2026-03-01,98.67
FREQ00007192,ALU00600,2026-04-01,87.21
FREQ00007193,ALU00600,2026-05-01,90.3
FREQ00007194,ALU00600,2026-06-01,95.41
FREQ00007195,ALU00600,2026-07-01,98.86
FREQ00007196,ALU00600,2026-08-01,98.83
FREQ00007197,ALU00600,2026-09-01,93.76
FREQ00007198,ALU00600,2026-10-01,90.91
FREQ00007199,ALU00600,2026-11-01,97.93
FREQ00007200,ALU00600,2026-12-01,95.49
FREQ00007201,ALU00601,2026-01-01,91.15
FREQ00007202,ALU00601,2026-02-01,87.37
FREQ00007203,ALU00601,2026-03-01,89.32
FREQ00007204,ALU00601,2026-04-01,90.95
FREQ00007205,ALU00601,2026-05-01,90.98
FREQ00007206,ALU00601,2026-06-01,89.33
FREQ00007207,ALU00601,2026-07-01,92.48
FREQ00007208,ALU00601,2026-08-01,94.81
FREQ00007209,ALU00601,2026-09-01,92.29
FREQ00007210,ALU00601,2026-10-01,88.2
FREQ00007211,ALU00601,2026-11-01,97.51
FREQ00007212,ALU00601,2026-12-01,87.96
FREQ00007213,ALU00602,2026-01-01,88.44
FREQ00007214,ALU00602,2026-02-01,88.8
FREQ00007215,ALU00602,2026-03-01,90.1
FREQ00007216,ALU00602,2026-04-01,94.25
FREQ00007217,ALU00602,2026-05-01,97.72
FREQ00007218,ALU00602,2026-06-01,87.84
FREQ00007219,ALU00602,2026-07-01,97.51
FREQ00007220,ALU00602,2026-08-01,89.13
FREQ00007221,ALU00602,2026-09-01,88.76
FREQ00007222,ALU00602,2026-10-01,93.03
FREQ00007223,ALU00602,2026-11-01,94.69
FREQ00007224,ALU00602,2026-12-01,98.85
FREQ00007225,ALU00603,2026-01-01,91.51
FREQ00007226,ALU00603,2026-02-01,92.84
FREQ00007227,ALU00603,2026-03-01,95.67
FREQ00007228,ALU00603,2026-04-01,89.6
FREQ00007229,ALU00603,2026-05-01,92.34
FREQ00007230,ALU00603,2026-06-01,88.87
FREQ00007231,ALU00603,2026-07-01,94.05
FREQ00007232,ALU00603,2026-08-01,94.09
FREQ00007233,ALU00603,2026-09-01,89.43
FREQ00007234,ALU00603,2026-10-01,90.7
FREQ00007235,ALU00603,2026-11-01,95.94
FREQ00007236,ALU00603,2026-12-01,87.99
FREQ00007237,ALU00604,2026-01-01,88.75
FREQ00007238,ALU00604,2026-02-01,87.63
FREQ00007239,ALU00604,2026-03-01,97.61
FREQ00007240,ALU00604,2026-04-01,89.9
FREQ00007241,ALU00604,2026-05-01,96.81
FREQ00007242,ALU00604,2026-06-01,87.85
FREQ00007243,ALU00604,2026-07-01,92.88
FREQ00007244,ALU00604,2026-08-01,93.31
FREQ00007245,ALU00604,2026-09-01,87.2
FREQ00007246,ALU00604,2026-10-01,93.46
FREQ00007247,ALU00604,2026-11-01,91.42
FREQ00007248,ALU00604,2026-12-01,93.18
FREQ00007249,ALU00605,2026-01-01,97.14
FREQ00007250,ALU00605,2026-02-01,89.54
FREQ00007251,ALU00605,2026-03-01,96.7
FREQ00007252,ALU00605,2026-04-01,94.1
FREQ00007253,ALU00605,2026-05-01,87.96
